 # time: energy:  px:  py:  pz:  baryon number:  charge: strangeness:
  1.100000E+01  9.513295E-01  3.462160E+00  5.546500E+00  1.085124E+00  3.754113E+00  7.777900E+00  2.616634E-01  2.647381E+00  4.889900E+00
  1.120000E+01  9.696976E-01  3.516091E+00  5.493700E+00  1.105666E+00  3.809922E+00  7.764100E+00  2.633693E-01  2.660315E+00  4.844400E+00
  1.140000E+01  9.872813E-01  3.568732E+00  5.424900E+00  1.124870E+00  3.864785E+00  7.748600E+00  2.661423E-01  2.672694E+00  4.798900E+00
  1.160000E+01  1.008801E+00  3.623985E+00  5.376700E+00  1.143484E+00  3.920624E+00  7.734600E+00  2.697789E-01  2.685308E+00  4.753100E+00
  1.180000E+01  1.035096E+00  3.682244E+00  5.324000E+00  1.162073E+00  3.976354E+00  7.720300E+00  2.724468E-01  2.698177E+00  4.709500E+00
  1.200000E+01  1.054049E+00  3.736668E+00  5.261700E+00  1.178921E+00  4.030793E+00  7.703200E+00  2.769326E-01  2.711206E+00  4.663000E+00
  1.220000E+01  1.074704E+00  3.793851E+00  5.208600E+00  1.195857E+00  4.086517E+00  7.687500E+00  2.783113E-01  2.723778E+00  4.617900E+00
  1.240000E+01  1.099468E+00  3.852335E+00  5.146800E+00  1.208791E+00  4.139235E+00  7.664700E+00  2.812513E-01  2.736944E+00  4.569800E+00
  1.260000E+01  1.121678E+00  3.907993E+00  5.076700E+00  1.221060E+00  4.191241E+00  7.640500E+00  2.833891E-01  2.749761E+00  4.523500E+00
  1.280000E+01  1.150354E+00  3.970489E+00  5.016800E+00  1.230666E+00  4.242375E+00  7.614300E+00  2.851419E-01  2.762863E+00  4.474700E+00
  1.300000E+01  1.177771E+00  4.034556E+00  4.943000E+00  1.232145E+00  4.287782E+00  7.575500E+00  2.875185E-01  2.775905E+00  4.429300E+00
  1.320000E+01  1.213426E+00  4.104357E+00  4.873200E+00  1.235462E+00  4.335536E+00  7.543300E+00  2.895229E-01  2.787954E+00  4.382400E+00
  1.340000E+01  1.236527E+00  4.163198E+00  4.801000E+00  1.233009E+00  4.379414E+00  7.504100E+00  2.921898E-01  2.800602E+00  4.335500E+00
  1.360000E+01  1.278752E+00  4.238881E+00  4.723800E+00  1.234269E+00  4.424857E+00  7.467700E+00  2.948681E-01  2.813551E+00  4.291200E+00
  1.380000E+01  1.302736E+00  4.298014E+00  4.646300E+00  1.232587E+00  4.468157E+00  7.432600E+00  2.962500E-01  2.826348E+00  4.249600E+00
  1.400000E+01  1.350237E+00  4.381305E+00  4.580600E+00  1.231939E+00  4.513313E+00  7.398300E+00  2.999078E-01  2.839065E+00  4.202700E+00
  1.420000E+01  1.378853E+00  4.444859E+00  4.483100E+00  1.233136E+00  4.559780E+00  7.369000E+00  3.026837E-01  2.850896E+00  4.155500E+00
  1.440000E+01  1.431814E+00  4.536232E+00  4.416000E+00  1.239805E+00  4.611454E+00  7.343300E+00  3.051527E-01  2.863296E+00  4.108800E+00
  1.460000E+01  1.469242E+00  4.606763E+00  4.325700E+00  1.245871E+00  4.661162E+00  7.319500E+00  3.091629E-01  2.875833E+00  4.067000E+00
  1.480000E+01  1.527456E+00  4.693582E+00  4.238600E+00  1.250180E+00  4.711009E+00  7.296700E+00  3.120584E-01  2.888560E+00  4.022300E+00
  1.500000E+01  1.577260E+00  4.772986E+00  4.158600E+00  1.256581E+00  4.761412E+00  7.273300E+00  3.135037E-01  2.901447E+00  3.979700E+00
  1.520000E+01  1.635743E+00  4.870748E+00  4.071200E+00  1.265156E+00  4.815000E+00  7.257700E+00  3.145719E-01  2.913512E+00  3.934600E+00
  1.540000E+01  1.686377E+00  4.952894E+00  3.981300E+00  1.273615E+00  4.866032E+00  7.239400E+00  3.175784E-01  2.925534E+00  3.891000E+00
  1.560000E+01  1.749038E+00  5.055881E+00  3.904400E+00  1.285062E+00  4.919225E+00  7.222300E+00  3.198312E-01  2.938574E+00  3.849200E+00
  1.580000E+01  1.813844E+00  5.154749E+00  3.795300E+00  1.297920E+00  4.973592E+00  7.208600E+00  3.205707E-01  2.951142E+00  3.808200E+00
  1.600000E+01  1.881163E+00  5.256922E+00  3.713700E+00  1.309187E+00  5.026920E+00  7.195300E+00  3.215854E-01  2.963860E+00  3.767300E+00
  1.620000E+01  1.959445E+00  5.370639E+00  3.608100E+00  1.323831E+00  5.082541E+00  7.184200E+00  3.238541E-01  2.976820E+00  3.727500E+00
  1.640000E+01  2.034275E+00  5.490218E+00  3.514400E+00  1.332813E+00  5.132672E+00  7.168900E+00  3.267489E-01  2.988757E+00  3.685200E+00
  1.660000E+01  5.188919E-01  2.835077E+00  2.869200E+00  4.809903E-01  4.039103E+00  6.617200E+00  3.287797E-01  3.000859E+00  3.643600E+00
  1.680000E+01  5.195690E-01  2.697198E+00  2.728900E+00  3.918895E-01  3.907320E+00  6.547200E+00  3.320868E-01  3.012535E+00  3.603100E+00
  1.700000E+01  5.281291E-01  2.506712E+00  2.603400E+00  3.105534E-01  3.753913E+00  6.477300E+00  3.334407E-01  3.024075E+00  3.560400E+00
  1.720000E+01  5.525370E-01  2.434875E+00  2.484400E+00  2.755793E-01  3.660277E+00  6.428600E+00  3.340580E-01  3.035915E+00  3.518400E+00
  1.740000E+01  5.734320E-01  2.376627E+00  2.363800E+00  2.631178E-01  3.604491E+00  6.397000E+00  3.346885E-01  3.047777E+00  3.476200E+00
  1.760000E+01  5.889481E-01  2.357883E+00  2.254900E+00  2.612250E-01  3.577794E+00  6.375700E+00  3.366884E-01  3.059013E+00  3.437800E+00
  1.780000E+01  6.054879E-01  2.333722E+00  2.128200E+00  2.639063E-01  3.539649E+00  6.349100E+00  3.370191E-01  3.069820E+00  3.394100E+00
  1.800000E+01  6.309403E-01  2.307233E+00  2.000200E+00  2.664628E-01  3.560990E+00  6.340600E+00  3.379588E-01  3.081263E+00  3.358000E+00
  1.820000E+01  6.395705E-01  2.282222E+00  1.890400E+00  2.681626E-01  3.582824E+00  6.333200E+00  3.395967E-01  3.092633E+00  3.315900E+00
  1.840000E+01  6.458856E-01  2.251539E+00  1.767300E+00  2.696364E-01  3.606116E+00  6.329800E+00  3.416088E-01  3.104598E+00  3.278500E+00
  1.860000E+01  6.690116E-01  2.224287E+00  1.650000E+00  2.696260E-01  3.627842E+00  6.322200E+00  3.440166E-01  3.116401E+00  3.238800E+00
  1.880000E+01  6.927982E-01  2.198183E+00  1.525200E+00  2.723218E-01  3.649767E+00  6.314900E+00  3.447243E-01  3.127523E+00  3.205400E+00
  1.900000E+01  7.027372E-01  2.144376E+00  1.370300E+00  2.749453E-01  3.672189E+00  6.308500E+00  3.445464E-01  3.139252E+00  3.170400E+00
  1.920000E+01  7.169649E-01  2.108532E+00  1.254800E+00  2.783857E-01  3.693231E+00  6.298000E+00  3.468380E-01  3.150762E+00  3.134600E+00
  1.940000E+01  7.415631E-01  2.072554E+00  1.138300E+00  2.795551E-01  3.715187E+00  6.290100E+00  3.471984E-01  3.161763E+00  3.099100E+00
  1.960000E+01  7.831089E-01  2.037779E+00  1.013300E+00  2.821179E-01  3.737451E+00  6.283000E+00  3.474928E-01  3.172758E+00  3.063500E+00
  1.980000E+01  7.897322E-01  1.985540E+00  8.994000E-01  2.847095E-01  3.758731E+00  6.273100E+00  3.482309E-01  3.184474E+00  3.027700E+00
  2.000000E+01  8.194998E-01  1.944622E+00  7.919000E-01  2.854157E-01  3.781724E+00  6.268200E+00  3.510129E-01  3.195594E+00  2.993900E+00
  2.020000E+01  8.380195E-01  1.905478E+00  6.866000E-01  2.867514E-01  3.803110E+00  6.258200E+00  3.506748E-01  3.205840E+00  2.960000E+00
  2.040000E+01  8.328949E-01  1.844807E+00  5.873000E-01  2.873827E-01  3.825929E+00  6.252600E+00  3.523164E-01  3.216779E+00  2.927600E+00
  2.060000E+01  8.644996E-01  1.792651E+00  4.920000E-01  2.886071E-01  3.846762E+00  6.241100E+00  3.516110E-01  3.226760E+00  2.892700E+00
  2.080000E+01  8.883012E-01  1.713527E+00  3.706000E-01  2.898470E-01  3.869097E+00  6.233800E+00  3.530560E-01  3.238478E+00  2.856900E+00
  2.100000E+01  9.244852E-01  1.680081E+00  2.819000E-01  2.953904E-01  3.889751E+00  6.221700E+00  3.550259E-01  3.249007E+00  2.828400E+00
  2.120000E+01  9.664622E-01  1.663342E+00  2.127000E-01  2.965516E-01  3.911232E+00  6.212000E+00  3.576702E-01  3.258907E+00  2.796400E+00
  2.140000E+01  9.342428E-01  1.576329E+00  1.190000E-01  2.978918E-01  3.932599E+00  6.201700E+00  3.585661E-01  3.269638E+00  2.760800E+00
  2.160000E+01  9.248875E-01  1.507565E+00  5.700000E-02  2.992640E-01  3.953044E+00  6.189000E+00  3.595573E-01  3.279465E+00  2.729700E+00
  2.180000E+01  1.080235E+00  1.375385E+00  1.500000E-02  3.021225E-01  3.975062E+00  6.180400E+00  3.578895E-01  3.288843E+00  2.697300E+00
  2.200000E+01           NaN           NaN  0.000000E+00  3.019593E-01  3.996535E+00  6.170800E+00  3.568719E-01  3.298680E+00  2.664800E+00
  2.220000E+01           NaN           NaN  0.000000E+00  3.045880E-01  4.018193E+00  6.161100E+00  3.598121E-01  3.308979E+00  2.635200E+00
  2.240000E+01           NaN           NaN  0.000000E+00  3.067852E-01  4.039715E+00  6.151100E+00  3.596996E-01  3.319416E+00  2.602500E+00
  2.260000E+01           NaN           NaN  0.000000E+00  3.068186E-01  4.060929E+00  6.140500E+00  3.610267E-01  3.328565E+00  2.570300E+00
  2.280000E+01           NaN           NaN  0.000000E+00  3.078615E-01  4.082683E+00  6.130700E+00  3.597703E-01  3.337833E+00  2.538600E+00
  2.300000E+01           NaN           NaN  0.000000E+00  3.100671E-01  4.102367E+00  6.115700E+00  3.603956E-01  3.347428E+00  2.510500E+00
  2.320000E+01           NaN           NaN  0.000000E+00  3.114217E-01  4.125282E+00  6.109800E+00  3.619313E-01  3.357118E+00  2.476700E+00
  2.340000E+01           NaN           NaN  0.000000E+00  3.162345E-01  4.145048E+00  6.095400E+00  3.614162E-01  3.365848E+00  2.444400E+00
  2.360000E+01           NaN           NaN  0.000000E+00  3.193961E-01  4.166193E+00  6.084600E+00  3.637590E-01  3.375321E+00  2.416000E+00
  2.380000E+01           NaN           NaN  0.000000E+00  3.208124E-01  4.186848E+00  6.072000E+00  3.632262E-01  3.385468E+00  2.386700E+00
  2.400000E+01           NaN           NaN  0.000000E+00  3.234239E-01  4.208405E+00  6.061900E+00  3.641428E-01  3.394287E+00  2.357200E+00
  2.420000E+01           NaN           NaN  0.000000E+00  3.231358E-01  4.228896E+00  6.049700E+00  3.643740E-01  3.402793E+00  2.330400E+00
  2.440000E+01           NaN           NaN  0.000000E+00  3.255335E-01  4.249813E+00  6.037900E+00  3.672592E-01  3.411721E+00  2.304200E+00
  2.460000E+01           NaN           NaN  0.000000E+00  3.288971E-01  4.270167E+00  6.024500E+00  3.690046E-01  3.420209E+00  2.279500E+00
  2.480000E+01           NaN           NaN  0.000000E+00  3.299448E-01  4.290196E+00  6.010500E+00  3.691804E-01  3.429973E+00  2.253000E+00
  2.500000E+01           NaN           NaN  0.000000E+00  3.335920E-01  4.309464E+00  5.994500E+00  3.685007E-01  3.437159E+00  2.227400E+00
  2.520000E+01           NaN           NaN  0.000000E+00  3.346881E-01  4.329799E+00  5.982100E+00  3.683615E-01  3.445591E+00  2.203200E+00
  2.540000E+01           NaN           NaN  0.000000E+00  3.352415E-01  4.349645E+00  5.968000E+00  3.686511E-01  3.453462E+00  2.177400E+00
  2.560000E+01           NaN           NaN  0.000000E+00  3.374627E-01  4.372141E+00  5.960600E+00  3.686304E-01  3.461106E+00  2.147900E+00
  2.580000E+01           NaN           NaN  0.000000E+00  3.412946E-01  4.391342E+00  5.944500E+00  3.680872E-01  3.469636E+00  2.124800E+00
  2.600000E+01           NaN           NaN  0.000000E+00  3.433130E-01  4.411740E+00  5.931800E+00  3.686739E-01  3.477300E+00  2.098700E+00
  2.620000E+01           NaN           NaN  0.000000E+00  3.431388E-01  4.430885E+00  5.916400E+00  3.714459E-01  3.485902E+00  2.074200E+00
  2.640000E+01           NaN           NaN  0.000000E+00  3.468122E-01  4.452404E+00  5.905800E+00  3.712083E-01  3.494314E+00  2.048700E+00
  2.660000E+01           NaN           NaN  0.000000E+00  3.485878E-01  4.473131E+00  5.894400E+00  3.719464E-01  3.503855E+00  2.025800E+00
  2.680000E+01           NaN           NaN  0.000000E+00  3.501623E-01  4.492092E+00  5.878300E+00  3.714869E-01  3.510848E+00  2.002200E+00
  2.700000E+01           NaN           NaN  0.000000E+00  3.518985E-01  4.510223E+00  5.860900E+00  3.719847E-01  3.518719E+00  1.976800E+00
  2.720000E+01           NaN           NaN  0.000000E+00  3.552670E-01  4.527483E+00  5.840900E+00  3.687524E-01  3.525781E+00  1.952600E+00
  2.740000E+01           NaN           NaN  0.000000E+00  3.569620E-01  4.548378E+00  5.830300E+00  3.704193E-01  3.533694E+00  1.929200E+00
  2.760000E+01           NaN           NaN  0.000000E+00  3.609642E-01  4.567110E+00  5.813800E+00  3.691882E-01  3.540414E+00  1.906600E+00
  2.780000E+01           NaN           NaN  0.000000E+00  3.626629E-01  4.587354E+00  5.800800E+00  3.693980E-01  3.547788E+00  1.883700E+00
  2.800000E+01           NaN           NaN  0.000000E+00  3.651644E-01  4.604957E+00  5.782200E+00  3.688567E-01  3.555333E+00  1.862700E+00
  2.820000E+01           NaN           NaN  0.000000E+00  3.661327E-01  4.623616E+00  5.766500E+00  3.698651E-01  3.563277E+00  1.839400E+00
  2.840000E+01           NaN           NaN  0.000000E+00  3.664473E-01  4.639851E+00  5.744900E+00  3.688826E-01  3.572043E+00  1.817500E+00
  2.860000E+01           NaN           NaN  0.000000E+00  3.693520E-01  4.657406E+00  5.726300E+00  3.716947E-01  3.579860E+00  1.796200E+00
  2.880000E+01           NaN           NaN  0.000000E+00  3.724199E-01  4.677667E+00  5.713700E+00  3.705198E-01  3.587752E+00  1.776100E+00
  2.900000E+01           NaN           NaN  0.000000E+00  3.748044E-01  4.694361E+00  5.693300E+00  3.727776E-01  3.597817E+00  1.758800E+00
  2.920000E+01           NaN           NaN  0.000000E+00  3.803455E-01  4.711534E+00  5.673800E+00  3.735155E-01  3.603609E+00  1.737400E+00
  2.940000E+01           NaN           NaN  0.000000E+00  3.825122E-01  4.726049E+00  5.649400E+00  3.744675E-01  3.609074E+00  1.718500E+00
  2.960000E+01           NaN           NaN  0.000000E+00  3.837435E-01  4.744195E+00  5.633100E+00  3.746672E-01  3.614823E+00  1.697400E+00
  2.980000E+01           NaN           NaN  0.000000E+00  3.848700E-01  4.761067E+00  5.613800E+00  3.737114E-01  3.620718E+00  1.679200E+00
  3.000000E+01           NaN           NaN  0.000000E+00  3.869564E-01  4.777622E+00  5.593700E+00  3.755587E-01  3.627392E+00  1.661300E+00
  3.020000E+01           NaN           NaN  0.000000E+00  3.925348E-01  4.792939E+00  5.570200E+00  3.743241E-01  3.634027E+00  1.641200E+00
  3.040000E+01           NaN           NaN  0.000000E+00  3.966824E-01  4.811111E+00  5.553800E+00  3.736885E-01  3.640080E+00  1.622300E+00
  3.060000E+01           NaN           NaN  0.000000E+00  3.997806E-01  4.827065E+00  5.532800E+00  3.709430E-01  3.646738E+00  1.605800E+00
  3.080000E+01           NaN           NaN  0.000000E+00  4.027965E-01  4.841930E+00  5.509300E+00  3.718071E-01  3.653599E+00  1.587200E+00
  3.100000E+01           NaN           NaN  0.000000E+00  4.061270E-01  4.857583E+00  5.487600E+00  3.728079E-01  3.660335E+00  1.571200E+00
  3.120000E+01           NaN           NaN  0.000000E+00  4.048892E-01  4.870187E+00  5.460700E+00  3.730799E-01  3.668472E+00  1.554100E+00
  3.140000E+01           NaN           NaN  0.000000E+00  4.057983E-01  4.884589E+00  5.435800E+00  3.719432E-01  3.676998E+00  1.537600E+00
  3.160000E+01           NaN           NaN  0.000000E+00  4.103827E-01  4.900746E+00  5.415600E+00  3.737441E-01  3.683333E+00  1.522200E+00
  3.180000E+01           NaN           NaN  0.000000E+00  4.138273E-01  4.913771E+00  5.389400E+00  3.719582E-01  3.690551E+00  1.505600E+00
  3.200000E+01           NaN           NaN  0.000000E+00  4.172929E-01  4.930209E+00  5.370300E+00  3.735517E-01  3.696291E+00  1.487400E+00
  3.220000E+01           NaN           NaN  0.000000E+00  4.205896E-01  4.944795E+00  5.347400E+00  3.705019E-01  3.703477E+00  1.471100E+00
  3.240000E+01           NaN           NaN  0.000000E+00  4.230074E-01  4.957257E+00  5.320100E+00  3.692656E-01  3.709891E+00  1.454700E+00
  3.260000E+01           NaN           NaN  0.000000E+00  4.282146E-01  4.969559E+00  5.292700E+00  3.700191E-01  3.715273E+00  1.438000E+00
  3.280000E+01           NaN           NaN  0.000000E+00  4.315166E-01  4.982640E+00  5.266900E+00  3.698787E-01  3.722627E+00  1.420000E+00
  3.300000E+01           NaN           NaN  0.000000E+00  4.312522E-01  4.998425E+00  5.248400E+00  3.705505E-01  3.729424E+00  1.404600E+00
  3.320000E+01           NaN           NaN  0.000000E+00  4.319663E-01  5.011208E+00  5.223300E+00  3.698491E-01  3.736234E+00  1.390700E+00
  3.340000E+01           NaN           NaN  0.000000E+00  4.309939E-01  5.022803E+00  5.196000E+00  3.668432E-01  3.742232E+00  1.376700E+00
  3.360000E+01           NaN           NaN  0.000000E+00  4.314868E-01  5.032097E+00  5.164300E+00  3.650120E-01  3.747624E+00  1.361400E+00
  3.380000E+01           NaN           NaN  0.000000E+00  4.379080E-01  5.039967E+00  5.128300E+00  3.658929E-01  3.753823E+00  1.345500E+00
  3.400000E+01           NaN           NaN  0.000000E+00  4.405636E-01  5.050561E+00  5.098900E+00  3.652941E-01  3.760837E+00  1.331800E+00
  3.420000E+01           NaN           NaN  0.000000E+00  4.404719E-01  5.061603E+00  5.072000E+00  3.654866E-01  3.767632E+00  1.319800E+00
  3.440000E+01           NaN           NaN  0.000000E+00  4.419336E-01  5.071770E+00  5.042700E+00  3.652393E-01  3.773429E+00  1.305300E+00
  3.460000E+01           NaN           NaN  0.000000E+00  4.436420E-01  5.081513E+00  5.012100E+00  3.671806E-01  3.781101E+00  1.291800E+00
  3.480000E+01           NaN           NaN  0.000000E+00  4.451204E-01  5.090299E+00  4.980800E+00  3.672277E-01  3.789021E+00  1.278100E+00
  3.500000E+01           NaN           NaN  0.000000E+00  4.477912E-01  5.101230E+00  4.954100E+00  3.659885E-01  3.794889E+00  1.264600E+00
  3.520000E+01           NaN           NaN  0.000000E+00  4.466458E-01  5.111398E+00  4.924900E+00  3.615962E-01  3.801644E+00  1.251700E+00
  3.540000E+01           NaN           NaN  0.000000E+00  4.478128E-01  5.119442E+00  4.893100E+00  3.594342E-01  3.808151E+00  1.237600E+00
  3.560000E+01           NaN           NaN  0.000000E+00  4.498085E-01  5.129208E+00  4.863400E+00  3.594835E-01  3.814943E+00  1.223500E+00
